Cantidad;PrecioUnitario;Total;NumeroBultos;Trimestre;Mes;Anio;Establecimiento;FormaPago;Discapacidad;EstadoContribuyente;Género;EstadoCivil;Ciudad;Instruccion;TipoPersona;Producto (Etiqueta)
0,32;15,64;5;0;4;10;2019;1;2;2;1;1;1;153;1;2;MAIZ AMARILLO NACIONAL
40;16,5;660;0;4;10;2019;1;2;2;1;1;1;153;1;2;MAIZ SELECTO
11;15;165;0;4;10;2019;1;2;2;1;1;1;153;1;2;HARINA NORMAL
0,32;15,64;5;0;4;10;2019;1;2;2;1;1;3;8;1;2;MAIZ AMARILLO NACIONAL
40;16,5;660;0;4;10;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
11;15;165;0;4;10;2019;1;2;2;1;1;3;8;1;2;HARINA NORMAL
5;17;85;0;4;10;2019;1;2;2;1;1;1;8;1;2;MAIZ SELECTO
150;15;2250;1;4;10;2019;1;2;2;1;1;3;3;1;2;MAIZ AMARILLO NACIONAL
150;15,8;2370;1;4;10;2019;2;2;2;1;2;1;141;1;2;MAIZ AMARILLO NACIONAL
40;18;720;0;4;10;2019;2;2;2;1;2;1;141;1;2;MAIZ SELECTO
32;16,5;528;0;4;10;2019;2;2;2;1;2;1;141;1;2;MAIZ MOLIDO GRUESO
15;15,2;228;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
12;17;204;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
3;15,2;45,6;0;4;10;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
250;14,9;3725;2;4;10;2019;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
150;17;2550;0;4;10;2019;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
30;15,5;465;0;4;10;2019;1;2;2;1;2;1;8;1;2;HARINA NORMAL
120;15;1800;1;4;10;2019;1;2;2;3;1;1;77;2;2;MAIZ AMARILLO NACIONAL
68;18;1222,2;0;4;10;2019;2;1;2;1;1;3;115;1;2;MAIZ SELECTO
10;19;184,3;0;4;10;2019;2;1;2;1;1;3;115;1;2;MAIZ SELECTO FINO
5;15,8;79;0;4;10;2019;2;1;2;1;1;3;115;1;2;HARINA NORMAL
1;15,5;15,5;0;4;10;2019;1;2;2;1;1;1;50;2;1;MAIZ AMARILLO NACIONAL
0,5;18;9;0;4;10;2019;1;2;2;1;1;1;50;2;1;MAIZ SELECTO
75;15,2;1140;0;4;10;2019;1;2;2;1;1;1;113;2;2;MAIZ AMARILLO NACIONAL
250;15,7;3925;2;4;10;2019;2;1;2;1;2;3;132;2;2;MAIZ AMARILLO NACIONAL
70;15;1050;0;4;10;2019;1;2;2;1;2;3;134;2;2;MAIZ AMARILLO NACIONAL
20;16,75;335;0;4;10;2019;1;2;2;1;2;3;134;2;2;MAIZ SELECTO
100;16,75;1675;0;4;10;2019;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
40;16;640;0;4;10;2019;2;1;2;1;1;3;54;1;1;MAIZ AMARILLO NACIONAL
1;15,5;15,5;0;4;10;2019;1;2;2;1;1;3;113;1;1;MAIZ AMARILLO NACIONAL
35;14,7;514,5;0;4;10;2019;1;2;2;1;1;1;2;2;2;MAIZ AMARILLO NACIONAL
15;17;255;0;4;10;2019;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
5;15;75;0;4;10;2019;1;2;2;1;1;1;2;2;2;HARINA NORMAL
24;19,5;458,64;0;4;10;2019;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
200;15,5;3100;0;4;10;2019;2;1;2;1;1;3;74;1;2;HARINA NORMAL
15;16;240;0;4;10;2019;1;2;2;1;2;1;15;2;2;HARINA NORMAL
20;15,2;304;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
19;17;323;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
5;15;75;0;4;10;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
44;29;1276;0;4;10;2019;1;2;2;1;1;1;115;1;2;SOYA
1;16;16;0;4;10;2019;1;2;2;1;1;1;105;1;2;HARINA NORMAL
205;15;3075;2;4;10;2019;1;2;2;1;1;1;115;1;2;MAIZ AMARILLO NACIONAL
25;16,5;412,5;0;4;10;2019;1;2;2;1;1;3;49;3;2;MAIZ SELECTO
10;15,5;155;0;4;10;2019;1;2;2;1;1;3;49;3;2;HARINA NORMAL
15;15;225;0;4;10;2019;1;2;2;1;1;3;3;1;2;HARINA NORMAL
25;15;375;0;4;10;2019;1;2;2;1;1;3;114;1;2;MAIZ AMARILLO NACIONAL
300;15,5;4650;3;4;10;2019;2;2;2;1;1;3;64;1;2;MAIZ AMARILLO NACIONAL
210;18;3780;0;4;10;2019;2;2;2;1;1;3;64;1;2;MAIZ SELECTO
5;15,2;76;0;4;10;2019;1;2;2;1;2;1;39;2;2;MAIZ AMARILLO NACIONAL
2;17;34;0;4;10;2019;1;2;2;1;2;1;39;2;2;MAIZ SELECTO
15;14,8;222;0;4;10;2019;1;2;2;1;2;1;39;2;2;HARINA NORMAL
13;15,5;201,5;0;4;10;2019;1;2;2;1;1;1;105;3;2;MAIZ AMARILLO NACIONAL
4;17;68;0;4;10;2019;1;2;2;1;1;1;105;3;2;MAIZ SELECTO
15;15,2;228;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
12;17;204;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
5;15,2;76;0;4;10;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
20;18;360;0;4;10;2019;1;2;2;1;1;3;50;1;2;MAIZ SELECTO
3;18;54;0;4;10;2019;1;2;2;1;1;3;105;1;2;MAIZ SELECTO
75;15,2;1140;0;4;10;2019;1;2;2;1;1;1;113;2;2;MAIZ AMARILLO NACIONAL
50;15;750;0;4;10;2019;1;2;2;1;2;3;3;1;2;MAIZ AMARILLO NACIONAL
40;15,5;620;0;4;10;2019;1;2;2;1;2;3;3;1;2;HARINA NORMAL
20;17;340;0;4;10;2019;1;2;2;1;1;3;125;2;2;MAIZ SELECTO
2;15;37,5;0;4;10;2019;1;2;2;1;1;1;105;1;2;MAIZ AMARILLO NACIONAL
2;18;27;0;4;10;2019;1;2;2;1;1;1;105;1;2;MAIZ SELECTO
1;16;16;0;4;10;2019;1;2;2;1;1;1;105;1;2;HARINA NORMAL
18;15,2;273,6;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
19;17;323;0;4;10;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
3;15,2;45,6;0;4;10;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
4;15;60;0;4;10;2019;1;2;2;1;1;1;8;1;2;MAIZ AMARILLO NACIONAL
40;18;720;0;4;10;2019;2;1;2;1;1;3;50;1;2;MAIZ SELECTO
20;17;340;0;4;10;2019;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
20;15;300;0;4;10;2019;1;2;2;1;1;3;3;1;2;HARINA NORMAL
152;15;2280;1;4;10;2019;1;2;2;1;1;3;3;2;2;MAIZ AMARILLO NACIONAL
30;17;510;0;4;10;2019;1;2;2;1;1;3;3;2;2;MAIZ SELECTO
78;15,8;1238,72;0;4;10;2019;2;1;2;1;1;1;50;1;1;MAIZ AMARILLO NACIONAL
118;17,8;2093,28;0;4;10;2019;2;1;2;1;1;1;50;1;1;MAIZ SELECTO
20;18;360;0;4;10;2019;1;2;2;3;1;3;105;2;2;MAIZ SELECTO
40;15,2;608;0;4;10;2019;1;2;2;1;2;1;39;3;2;MAIZ AMARILLO NACIONAL
8;17;136;0;4;10;2019;1;2;2;1;2;1;39;3;2;MAIZ SELECTO
20;15;300;0;4;10;2019;1;2;2;1;2;1;39;3;2;HARINA NORMAL
60;17;1020;0;4;10;2019;1;2;2;1;2;1;115;1;2;MAIZ SELECTO
176;18;3168;0;4;10;2019;1;2;2;1;2;3;92;1;2;MAIZ SELECTO
52;16;832;0;4;10;2019;1;2;2;1;2;3;92;1;2;HARINA NORMAL
2;17,5;35;0;4;10;2019;1;2;2;3;1;3;105;2;2;MAIZ MOLIDO FINO
1;15;15;0;4;10;2019;1;2;2;3;1;3;105;2;2;HARINA NORMAL
150;18;2700;0;4;10;2019;2;1;2;1;1;3;146;1;1;MAIZ SELECTO
200;15,8;3160;0;4;10;2019;2;1;2;1;1;3;146;1;1;HARINA NORMAL
42;16,5;693;0;4;10;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
30;15;450;0;4;10;2019;1;2;2;1;1;3;44;2;2;MAIZ AMARILLO NACIONAL
1;18;18;0;4;10;2019;1;2;2;1;1;3;44;2;2;MAIZ SELECTO
2;16;32;0;4;10;2019;1;2;2;1;1;3;44;2;2;HARINA NORMAL
4;18;72;0;4;10;2019;1;2;2;1;1;3;118;1;2;MAIZ SELECTO
350;15,5;5425;3;4;10;2019;1;2;2;1;2;1;74;2;2;MAIZ AMARILLO NACIONAL
11;17;187;0;4;10;2019;1;2;2;1;1;3;2;1;2;MAIZ SELECTO
360;15,3;5508;3;4;10;2019;1;2;2;1;1;1;64;1;2;MAIZ AMARILLO NACIONAL
5;17;85;0;4;10;2019;1;2;2;1;2;1;39;2;2;MAIZ SELECTO
15;14,8;222;0;4;10;2019;1;2;2;1;2;1;39;2;2;HARINA NORMAL
30;15,5;465;0;4;10;2019;1;2;2;1;2;1;139;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;4;10;2019;1;2;2;1;2;1;139;1;2;MAIZ SELECTO
10;14,5;145;0;4;10;2019;1;2;2;1;2;1;139;1;2;MAIZ MOLIDO GRUESO
130;15;1950;1;4;10;2019;1;2;2;1;1;3;3;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;4;10;2019;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
20;16,75;335;0;4;10;2019;1;2;2;1;1;3;49;1;2;MAIZ SELECTO
5;15;75;0;4;10;2019;1;2;2;1;1;3;49;1;2;HARINA NORMAL
4;17;68;0;4;10;2019;1;2;2;1;1;3;107;1;2;MAIZ SELECTO
2;15,5;31;0;4;10;2019;1;2;2;1;1;3;45;1;2;MAIZ AMARILLO NACIONAL
250;14,9;3725;2;4;10;2019;1;2;2;1;2;3;3;1;2;MAIZ AMARILLO NACIONAL
500;15,5;7750;5;4;10;2019;1;2;2;1;1;3;64;1;2;MAIZ AMARILLO NACIONAL
100;15,5;1550;1;4;10;2019;1;2;2;1;1;3;45;1;2;MAIZ AMARILLO NACIONAL
15;17,2;258;0;4;11;2019;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
30;17;510;0;4;11;2019;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
10;15;150;0;4;11;2019;1;2;2;1;1;1;2;2;2;HARINA NORMAL
20;15,2;304;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
5;15,2;76;0;4;11;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
300;15,5;4650;3;4;11;2019;1;2;2;1;1;1;115;1;2;MAIZ AMARILLO NACIONAL
2;15,5;31;0;4;11;2019;1;2;2;1;1;3;105;2;2;MAIZ AMARILLO NACIONAL
30;15;450;0;4;11;2019;1;2;2;3;1;1;77;2;2;MAIZ AMARILLO NACIONAL
60;17;1020;0;4;11;2019;1;2;2;3;1;1;77;2;2;MAIZ SELECTO
30;15;450;0;4;11;2019;1;2;2;3;1;1;77;2;2;HARINA NORMAL
1;16;12;0;4;11;2019;1;2;2;3;2;3;8;3;2;MAIZ AMARILLO NACIONAL
2;18;27;0;4;11;2019;1;2;2;3;2;3;8;3;2;MAIZ SELECTO
45;15,5;697,5;0;4;11;2019;1;2;2;1;1;3;8;3;2;MAIZ AMARILLO NACIONAL
35;18;630;0;4;11;2019;1;2;2;1;1;3;8;3;2;MAIZ SELECTO
20;15,2;304;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
5;15,2;76;0;4;11;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
53;15,5;826,93;0;4;11;2019;1;2;2;1;1;1;39;2;2;HARINA NORMAL
15;17;255;0;4;11;2019;1;2;2;1;1;1;39;3;2;MAIZ SELECTO
10;15;150;0;4;11;2019;1;2;2;1;1;1;39;3;2;HARINA NORMAL
48;15,5;744;0;4;11;2019;1;2;2;1;1;3;15;2;2;HARINA NORMAL
4;15,5;62;0;4;11;2019;1;2;2;1;1;3;146;1;2;MAIZ AMARILLO NACIONAL
4;18;72;0;4;11;2019;1;2;2;1;1;3;146;1;2;MAIZ SELECTO
2;17;34;0;4;11;2019;1;2;2;3;1;3;8;3;2;MAIZ SELECTO
7;15,5;108,5;0;4;11;2019;1;2;2;1;2;1;39;2;2;MAIZ AMARILLO NACIONAL
20;14,8;296;0;4;11;2019;1;2;2;1;2;1;39;2;2;HARINA NORMAL
50;16;800;0;4;11;2019;1;2;2;1;2;1;3;1;2;HARINA NORMAL
10;16,75;167,5;0;4;11;2019;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
40;15;600;0;4;11;2019;1;2;2;1;1;3;3;1;2;HARINA NORMAL
16;15,2;243,2;0;4;11;2019;1;2;2;1;1;1;113;2;2;MAIZ AMARILLO NACIONAL
75;15,5;1162,5;0;4;11;2019;1;2;2;1;1;1;113;2;2;MAIZ AMARILLO NACIONAL
100;16;1600;0;4;11;2019;2;1;2;1;2;3;60;1;2;HARINA NORMAL
13;16;201,6;0;4;11;2019;2;2;2;1;1;3;110;2;2;HARINA NORMAL
200;16;3200;2;4;11;2019;2;1;2;1;1;1;116;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;4;11;2019;1;2;2;1;1;1;50;1;2;MAIZ SELECTO
52;17,75;927,44;0;4;11;2019;1;2;2;1;1;1;14;2;2;MAIZ SELECTO
58;16;931,2;0;4;11;2019;2;2;2;1;2;3;13;2;2;HARINA NORMAL
30;16,75;502,5;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
3;15;45;0;4;11;2019;1;2;2;1;1;3;8;1;2;HARINA NORMAL
5;17;85;0;4;11;2019;1;2;2;3;2;3;25;1;2;MAIZ SELECTO
3;15,5;46,5;0;4;11;2019;1;2;2;1;1;1;105;1;2;MAIZ AMARILLO NACIONAL
2;18;36;0;4;11;2019;1;2;2;1;1;1;105;1;2;MAIZ SELECTO
70;15,5;1085;0;4;11;2019;1;2;2;1;1;3;82;1;2;MAIZ AMARILLO NACIONAL
20;19,5;390;0;4;11;2019;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
200;18;3600;0;4;11;2019;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
37;17;629;0;4;11;2019;1;2;2;1;2;3;8;1;2;MAIZ SELECTO
129;15,5;2000;1;4;11;2019;1;2;2;2;1;3;50;1;1;MAIZ AMARILLO NACIONAL
25;16,75;418,75;0;4;11;2019;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
65;15;975;0;4;11;2019;1;2;2;1;1;3;3;1;2;HARINA NORMAL
3;15,5;46,5;0;4;11;2019;1;2;2;1;1;3;77;1;2;MAIZ AMARILLO NACIONAL
3;17;51;0;4;11;2019;1;2;2;1;1;3;77;1;2;MAIZ SELECTO
10;15,25;152,5;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ AMARILLO NACIONAL
5;16,5;82,5;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
0,47;16;7,5;0;4;11;2019;1;2;2;1;1;3;8;1;2;HARINA NORMAL
20;17,5;350;0;4;11;2019;1;2;2;1;1;1;3;1;2;MAIZ SELECTO
8;17;136;0;4;11;2019;1;2;2;1;2;3;8;2;2;MAIZ SELECTO
5;15,2;76;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
10;15,2;152;0;4;11;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
25;15,2;380;0;4;11;2019;1;2;2;1;1;3;114;1;2;MAIZ AMARILLO NACIONAL
70;16;1120;0;4;11;2019;2;1;2;1;1;3;54;1;1;MAIZ AMARILLO NACIONAL
40;18;720;0;4;11;2019;2;1;2;1;1;3;54;1;1;MAIZ SELECTO
8;18;144;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
15;15;225;0;4;11;2019;1;2;2;1;1;1;111;1;2;MAIZ AMARILLO NACIONAL
1;17;17;0;4;11;2019;1;2;2;1;1;1;111;1;2;MAIZ SELECTO
900;15,8;14220;9;4;11;2019;2;1;2;1;1;3;113;1;2;MAIZ AMARILLO NACIONAL
306;16;4896;0;4;11;2019;2;1;2;1;2;3;40;2;2;HARINA NORMAL
75;15,5;1162,5;0;4;11;2019;1;2;2;1;1;1;113;2;2;MAIZ AMARILLO NACIONAL
25;15,5;387,5;0;4;11;2019;1;2;2;1;2;1;35;1;2;MAIZ AMARILLO NACIONAL
4;18;72;0;4;11;2019;1;2;2;1;2;1;35;1;2;MAIZ SELECTO
5;16;80;0;4;11;2019;1;2;2;1;2;1;35;1;2;HARINA NORMAL
4;15,5;62;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ AMARILLO NACIONAL
1;18;18;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
5;18;90;0;4;11;2019;2;2;2;1;1;3;146;1;2;MAIZ SELECTO
8;15,5;124;0;4;11;2019;1;2;2;1;1;3;105;3;2;MAIZ AMARILLO NACIONAL
2;17;34;0;4;11;2019;1;2;2;1;1;3;105;3;2;MAIZ SELECTO
100;15,5;1550;1;4;11;2019;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
1;15,5;15,5;0;4;11;2019;1;2;2;1;1;1;105;1;2;MAIZ AMARILLO NACIONAL
20;17;340;0;4;11;2019;1;2;2;3;1;3;105;2;2;MAIZ SELECTO
97;18;1746;0;4;11;2019;2;1;2;1;1;3;115;1;2;MAIZ SELECTO
10;19;184,3;0;4;11;2019;2;1;2;1;1;3;115;1;2;MAIZ SELECTO FINO
7;16;112;0;4;11;2019;2;2;2;1;1;3;63;1;2;MAIZ AMARILLO NACIONAL
3;18;54;0;4;11;2019;2;2;2;1;1;3;63;1;2;MAIZ SELECTO
129;15,5;2000;1;4;11;2019;1;2;2;2;1;3;50;1;1;MAIZ AMARILLO NACIONAL
40;15,25;610;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ AMARILLO NACIONAL
20;16,5;330;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
100;15,5;1550;1;4;11;2019;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
22;17,75;390,5;0;4;11;2019;1;2;2;1;1;1;14;1;2;MAIZ SELECTO
100;16,75;1675;0;4;11;2019;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
30;16,75;502,5;0;4;11;2019;1;2;2;1;1;3;49;3;2;MAIZ SELECTO
10;15;150;0;4;11;2019;1;2;2;1;1;3;49;3;2;HARINA NORMAL
370;15;5550;3;4;11;2019;1;1;2;1;1;1;64;1;2;MAIZ AMARILLO NACIONAL
5;16;80;0;4;11;2019;2;2;2;1;1;3;112;1;2;MAIZ AMARILLO NACIONAL
5;18;90;0;4;11;2019;2;2;2;1;1;3;112;1;2;MAIZ SELECTO
200;15,5;3100;2;4;11;2019;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
150;17;2550;0;4;11;2019;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
50;15;750;0;4;11;2019;1;2;2;1;2;1;8;1;2;HARINA NORMAL
40;17;680;0;4;11;2019;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
10;15;150;0;4;11;2019;1;2;2;1;1;1;2;2;2;HARINA NORMAL
24;19,5;468;0;4;11;2019;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
150;18;2700;0;4;11;2019;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
50;15,8;790;0;4;11;2019;2;1;2;1;1;3;74;1;2;HARINA NORMAL
40;17;680;0;4;11;2019;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
10;15;150;0;4;11;2019;1;2;2;1;1;3;3;1;2;HARINA NORMAL
10;16,5;165;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
20;17,5;350;0;4;11;2019;1;2;2;1;1;1;3;1;2;MAIZ SELECTO
5;15,5;77,5;0;4;11;2019;1;2;2;1;2;1;39;2;2;MAIZ AMARILLO NACIONAL
2;17;34;0;4;11;2019;1;2;2;1;2;1;39;2;2;MAIZ SELECTO
20;15;300;0;4;11;2019;1;2;2;1;2;1;39;2;2;HARINA NORMAL
50;16;800;0;4;11;2019;2;2;2;1;1;3;5;1;2;MAIZ AMARILLO NACIONAL
30;18;540;0;4;11;2019;2;2;2;1;1;3;5;1;2;MAIZ SELECTO
65;15,5;1007,5;0;4;11;2019;1;2;2;1;1;3;15;2;2;HARINA NORMAL
124;15,5;1920;1;4;11;2019;1;2;2;2;1;3;50;1;1;MAIZ AMARILLO NACIONAL
25;15,3;382,5;0;4;11;2019;1;2;2;1;1;3;114;1;2;MAIZ AMARILLO NACIONAL
20;15,5;310;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
15;17;255;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
7;15;105;0;4;11;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
11;16;180;0;4;11;2019;2;2;2;1;1;3;110;2;2;HARINA NORMAL
30;16,75;502,5;0;4;11;2019;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
8;17;136;0;4;11;2019;1;2;2;1;2;3;8;2;2;MAIZ SELECTO
15;17;255;0;4;11;2019;1;2;2;1;1;1;39;3;2;MAIZ SELECTO
10;15;150;0;4;11;2019;1;2;2;1;1;1;39;3;2;HARINA NORMAL
80;16;1280;0;4;11;2019;2;1;2;1;1;3;54;1;1;MAIZ AMARILLO NACIONAL
60;18;1080;0;4;11;2019;2;1;2;1;1;3;54;1;1;MAIZ SELECTO
40;16,5;660;0;4;11;2019;2;1;2;1;1;3;54;1;1;MAIZ MOLIDO GRUESO
3;17;51;0;4;11;2019;1;2;2;1;2;3;105;1;2;MAIZ SELECTO
10;18;180;0;4;11;2019;1;2;2;1;1;3;114;1;2;MAIZ SELECTO
10;15,5;155;0;4;11;2019;1;2;2;1;2;1;39;2;2;MAIZ AMARILLO NACIONAL
16;15;240;0;4;11;2019;1;2;2;1;2;1;39;2;2;HARINA NORMAL
1;15,5;15,5;0;4;11;2019;1;2;2;3;1;3;8;3;2;MAIZ AMARILLO NACIONAL
5;17;85;0;4;11;2019;1;2;2;3;1;3;8;3;2;MAIZ SELECTO
1;16;16;0;4;11;2019;1;2;2;3;1;3;8;3;2;HARINA NORMAL
25;17;425;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
100;15,5;1550;1;4;11;2019;1;2;2;1;2;1;139;1;2;MAIZ AMARILLO NACIONAL
30;17;510;0;4;11;2019;1;2;2;1;2;1;139;1;2;MAIZ SELECTO
5;15;75;0;4;11;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
300;15,5;4650;3;4;11;2019;2;1;2;1;2;3;132;1;2;MAIZ AMARILLO NACIONAL
100;18;1800;0;4;11;2019;2;1;2;1;2;3;132;1;2;MAIZ SELECTO
25;19;475;0;4;11;2019;2;1;2;1;2;3;132;1;2;MAIZ SELECTO FINO
75;16,5;1237,5;0;4;11;2019;2;1;2;1;2;3;132;1;2;MAIZ MOLIDO GRUESO
40;17;680;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
250;15,8;3950;2;4;11;2019;1;1;2;1;2;3;132;2;2;MAIZ AMARILLO NACIONAL
15;15,5;232,5;0;4;11;2019;1;2;2;1;2;1;144;1;2;MAIZ AMARILLO NACIONAL
5;18;90;0;4;11;2019;1;2;2;1;2;1;144;1;2;MAIZ SELECTO FINO
25;15,5;387,5;0;4;11;2019;1;2;2;1;1;1;25;1;2;MAIZ AMARILLO NACIONAL
15;17;255;0;4;11;2019;1;2;2;1;1;1;25;1;2;MAIZ SELECTO
6;18;108;0;4;11;2019;1;2;2;1;1;1;25;1;2;MAIZ SELECTO FINO
7;15;105;0;4;11;2019;1;2;2;1;1;1;25;1;2;MAIZ MOLIDO GRUESO
44;16;704;0;4;11;2019;2;2;2;1;1;1;49;1;2;HARINA NORMAL
65;17,75;1153,75;0;4;11;2019;1;2;2;1;1;1;14;2;2;MAIZ SELECTO
50;17,75;887,5;0;4;11;2019;1;2;2;1;1;1;14;2;2;MAIZ SELECTO
100;15,5;1550;1;4;11;2019;1;1;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
150;17;2550;0;4;11;2019;1;1;2;1;2;1;8;1;2;MAIZ SELECTO
50;15;750;0;4;11;2019;1;1;2;1;2;1;8;1;2;HARINA NORMAL
45;15,5;697,5;0;4;11;2019;1;2;2;1;1;3;82;1;2;MAIZ AMARILLO NACIONAL
8;17;136;0;4;11;2019;1;2;2;1;1;3;82;1;2;MAIZ SELECTO
50;16,75;837,5;0;4;11;2019;1;2;2;1;1;3;49;3;2;MAIZ SELECTO
6;15,8;94,8;0;4;11;2019;2;2;2;1;2;3;63;1;2;MAIZ AMARILLO NACIONAL
2;18;36;0;4;11;2019;2;2;2;1;2;3;63;1;2;MAIZ SELECTO
20;17,25;345;0;4;11;2019;1;2;2;1;1;1;3;1;2;MAIZ SELECTO
1;18;18;0;4;11;2019;1;2;2;1;2;3;105;1;2;MAIZ SELECTO
15;17;255;0;4;11;2019;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
10;15;150;0;4;11;2019;1;2;2;3;1;3;118;1;2;HARINA NORMAL
20;19,5;390;0;4;11;2019;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
50;18;900;0;4;11;2019;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
150;15,8;2370;0;4;11;2019;2;1;2;1;1;3;74;1;2;HARINA NORMAL
200;17,8;3560;0;4;11;2019;2;1;2;1;1;1;3;1;2;MAIZ SELECTO
50;15,5;775;0;4;11;2019;1;2;2;1;2;3;3;1;2;MAIZ AMARILLO NACIONAL
9;16,75;150,75;0;4;11;2019;1;2;2;1;1;3;3;1;2;MAIZ SELECTO
70;15;1050;0;4;11;2019;1;2;2;1;1;3;3;1;2;HARINA NORMAL
3;15,5;46,5;0;4;11;2019;1;2;2;1;1;3;77;1;2;MAIZ AMARILLO NACIONAL
3;17;51;0;4;11;2019;1;2;2;1;1;3;77;1;2;MAIZ SELECTO
1;18;18;0;4;11;2019;1;2;2;1;1;3;8;1;2;MAIZ SELECTO
50;16,75;837,5;0;4;11;2019;1;2;2;1;1;3;49;1;2;MAIZ SELECTO
3;18;54;0;4;11;2019;1;2;2;3;1;1;62;1;2;MAIZ SELECTO FINO
35;15,3;535,5;0;4;11;2019;1;2;2;1;1;3;114;1;2;MAIZ AMARILLO NACIONAL
25;15,5;387,5;0;4;11;2019;1;2;2;1;1;1;15;2;2;MAIZ AMARILLO NACIONAL
5;17;85;0;4;11;2019;1;2;2;1;1;1;15;2;2;MAIZ SELECTO
138;15,8;2180,4;1;4;11;2019;2;2;2;3;2;1;60;2;2;MAIZ AMARILLO NACIONAL
20;18;360;0;4;11;2019;2;2;2;3;2;1;60;2;2;MAIZ SELECTO
